#	negative rates are set to zero!!																									
#	2006 Jan 1 MJD	53736																								
#	start_monit_MJD	53790																								
#	Rate to lum conv	1.00E+36	ADJUST																							
#	Back scale	3																								
#	Significance	3																								
#	STDEV	0.000473644	AVG_RATE	0.00031809																						
#	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26
#	ObsID	Date	MJD	Exp	 Src_cnts	Soft	Hard	Bg_cnts	Soft	Hard	Norm_bg_cnts	Net_src_cnts	Err	Rate	Err	Bg_rate	HR	err	Lx	err	Days_since_prev_obs	Frac_year	Year	Sign	>3sigma?	comment
	35649033	2006-08-25T02:01:40	53972.08525	626.8158924	0	0	0	0	0	0	0	0	0	0	0	0	0.000E+00	0.000E+00	0.000E+00	0.00E+00	7.103993818	2006.65	2006	-0.671579696	N	
	35649034	2006-08-26T06:59:55	53973.29237	1206.188283	1	0	1	2	1	0	0.666666667	0.333333333	0.577350269	0.000276353	0.000478657	0.000552705	0.000E+00	0.000E+00	2.764E+32	4.79E+32	1.207117385	2006.65	2006	-0.088119077	N	
	35649035	2006-08-27T16:46:58	53974.70004	1313.581175	2	0	1	0	0	0	0	2	1.414213562	0.001522555	0.001076609	0	0.000E+00	0.000E+00	1.523E+33	1.08E+33	1.407668139	2006.65	2006	2.542976248	N	
	35649040	2006-09-04T02:52:38	53982.12065	1573.284538	0	0	0	0	0	0	0	0	0	0	0	0	0.000E+00	0.000E+00	0.000E+00	0.00E+00	7.42060955	2006.67	2006	-0.671579696	N	
	35649042	2006-09-06T03:02:29	53984.12749	1027.891535	0	0	0	1	0	1	0.333333333	-0.333333333	0	0	0	0.000324288	0.000E+00	0.000E+00	0.000E+00	0.00E+00	2.0068367	2006.68	2006	-0.671579696	N	
	35649047	2006-09-11T21:13:32	53989.88516	1398.47471	0	0	0	3	1	2	1	-1	0	0	0	0.000715065	0.000E+00	0.000E+00	0.000E+00	0.00E+00	5.757675836	2006.70	2006	-0.671579696	N	
	35649050	2006-09-14T21:36:27	53992.90107	252.2244924	0	0	0	1	0	1	0.333333333	-0.333333333	0	0	0	0.001321574	0.000E+00	0.000E+00	0.000E+00	0.00E+00	3.015910177	2006.70	2006	-0.671579696	N	
	35649051	2006-09-15T07:28:28	53993.3122	923.9914215	0	0	0	1	0	0	0.333333333	-0.333333333	0	0	0	0.000360754	0.000E+00	0.000E+00	0.000E+00	0.00E+00	0.411126594	2006.70	2006	-0.671579696	N	
	35649052	2006-09-16T07:47:11	53994.3252	1226.16763	1	1	0	2	0	1	0.666666667	0.333333333	0.577350269	0.00027185	0.000470858	0.000543699	0.000E+00	0.000E+00	2.718E+32	4.71E+32	1.012996935	2006.71	2006	-0.097626066	N	
	35649053	2006-09-17T15:39:02	53995.65286	1131.263744	0	0	0	0	0	0	0	0	0	0	0	0	0.000E+00	0.000E+00	0.000E+00	0.00E+00	1.327668748	2006.71	2006	-0.671579696	N	
